City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Pangai,TO,-19.8,-174.35,77.11,73,20,9.22,few clouds
348,Muli,MV,2.9167,73.5667,82.36,77,98,13.82,overcast clouds
349,Raga,SS,8.4596,25.678,72.75,91,100,2.44,light rain
350,Kutum,SD,14.2,24.6667,83.48,25,0,14.41,clear sky
351,Oranjemund,NA,-28.55,16.4333,56.19,84,100,14.5,overcast clouds
352,Bandarbeyla,SO,9.4942,50.8122,81.46,72,60,23.55,broken clouds
353,Whitehorse,CA,60.7161,-135.0538,36.1,89,75,2.3,broken clouds
354,Prince Rupert,CA,54.3161,-130.3201,49.69,78,90,3.44,light rain
355,Tilichiki,RU,60.4667,166.1,28.69,81,100,6.76,overcast clouds
356,Ca Mau,VN,9.1769,105.15,77.81,90,19,2.28,few clouds
357,Sechura,PE,-5.5569,-80.8222,76.14,61,36,14.72,scattered clouds
358,Pingliang,CN,35.5392,106.6861,58.89,90,5,3.69,clear sky
359,Viedma,AR,-40.8135,-62.9967,69.91,13,5,7.87,clear sky
360,Grand Gaube,MU,-20.0064,57.6608,72.37,64,91,7.0,overcast clouds
361,Parrita,CR,9.5201,-84.3225,92.01,74,73,6.13,light rain
362,Ozernovskiy,RU,51.5,156.5167,51.31,82,100,14.92,overcast clouds
363,Taltal,CL,-25.4,-70.4833,66.18,64,24,6.06,few clouds
364,La Romana,DO,18.4273,-68.9728,91.76,70,75,11.5,thunderstorm
365,Butembo,CD,0.15,29.2833,57.96,97,54,2.04,light rain
366,San Patricio,US,28.017,-97.5169,95.72,43,71,12.86,broken clouds
367,Yulara,AU,-25.2406,130.9889,57.04,33,0,6.91,clear sky
368,Tanout,NE,14.9709,8.8879,93.25,25,74,13.02,broken clouds
369,Las Vegas,US,36.175,-115.1372,87.53,26,0,7.0,clear sky
370,Ipixuna,BR,-1.7625,-48.8043,84.15,70,89,4.59,overcast clouds
371,San Carlos De Bariloche,AR,-41.1456,-71.3082,58.75,17,0,9.22,clear sky
372,Nantucket,US,41.2835,-70.0995,74.08,83,40,14.97,scattered clouds
373,Awjilah,LY,29.1081,21.2869,80.33,32,0,7.25,clear sky
374,Labuhan,ID,-6.8844,112.2051,77.81,79,25,8.12,scattered clouds
375,Abu Samrah,SY,35.3029,37.1841,70.29,66,0,9.04,clear sky
376,Port Shepstone,ZA,-30.7414,30.455,66.49,86,100,9.37,light rain
377,Lodeynoye Pole,RU,60.726,33.5531,43.27,88,67,2.95,broken clouds
378,Nuuk,GL,64.1835,-51.7216,38.01,60,1,16.11,clear sky
379,Satkhira,BD,22.7167,89.1,78.8,93,100,18.43,heavy intensity rain
380,Baykit,RU,61.67,96.37,36.84,82,100,2.66,overcast clouds
381,Den Helder,NL,52.9599,4.7593,60.98,75,75,7.0,broken clouds
382,Santiago De Cuba,CU,20.0247,-75.8219,85.51,58,31,5.5,scattered clouds
383,Springfield,US,37.2153,-93.2982,88.43,48,31,5.99,scattered clouds
384,Cairns,AU,-16.9167,145.7667,73.35,93,75,4.61,broken clouds
385,Zhuzhou,CN,27.8333,113.15,78.93,94,100,10.09,overcast clouds
386,Palmer,US,42.1584,-72.3287,67.5,90,100,4.97,light rain
387,Chuy,UY,-33.6971,-53.4616,59.56,87,100,13.31,overcast clouds
388,Balkhash,KZ,46.844,74.9804,58.14,63,45,11.18,scattered clouds
389,Payo,ID,-3.7508,103.6372,72.84,98,62,2.1,broken clouds
390,Mayumba,GA,-3.432,10.6554,75.92,88,91,8.08,overcast clouds
391,Marovoay,MG,-16.1,46.6333,77.14,52,6,8.23,clear sky
392,Forestville,US,38.8451,-76.875,81.48,59,1,1.01,clear sky
393,Quang Ngai,VN,15.1167,108.8,76.84,91,62,3.56,broken clouds
394,Dunmore Town,BS,25.5,-76.65,81.09,68,43,15.32,scattered clouds
395,Paramonga,PE,-10.6667,-77.8333,67.39,72,18,9.08,few clouds
396,Kerrville,US,30.0474,-99.1403,93.54,54,75,1.01,broken clouds
397,Zaraza,VE,9.3503,-65.3245,93.49,42,60,3.58,broken clouds
398,Coihaique,CL,-45.5752,-72.0662,54.21,50,75,9.22,broken clouds
399,Namatanai,PG,-3.6667,152.4333,79.11,80,98,5.28,overcast clouds
400,Marzuq,YE,14.4,46.4667,80.44,42,97,7.92,overcast clouds
401,Adre,TD,13.4667,22.2,81.0,49,4,0.58,clear sky
402,Pelaya,CO,8.6882,-73.6645,84.52,71,100,2.59,overcast clouds
403,Pindushi,RU,62.9152,34.58,44.89,91,20,3.94,few clouds
404,Touros,BR,-5.1989,-35.4608,85.1,71,8,19.28,clear sky
405,Hobyo,SO,5.3505,48.5268,79.27,80,35,26.87,scattered clouds
406,Victoria,HK,22.2855,114.1577,84.38,83,17,1.99,light rain
407,El Dorado,US,38.7666,-120.5177,70.79,20,94,9.75,overcast clouds
408,Muros,ES,42.7762,-9.0603,62.83,79,10,4.79,clear sky
409,Jizan,SA,17.3333,42.6667,88.74,61,4,0.78,clear sky
410,Tocache,PE,-8.1842,-76.5125,96.98,29,43,2.35,scattered clouds
411,Oistins,BB,13.0667,-59.5333,89.69,58,20,10.36,few clouds
412,San Policarpo,PH,12.1791,125.5072,78.04,89,100,5.32,overcast clouds
413,Phan Thiet,VN,10.9333,108.1,76.66,89,87,3.06,overcast clouds
414,Ust-Barguzin,RU,53.45,108.9833,37.13,75,100,6.4,overcast clouds
415,Xunchang,CN,28.4543,104.715,63.95,89,0,3.4,light rain
416,Chicama,PE,-7.8447,-79.1469,63.14,58,14,10.45,few clouds
417,Caravelas,BR,-17.7125,-39.2481,77.99,66,9,8.3,clear sky
418,San Vicente,AR,-26.6167,-54.1333,72.3,69,95,9.78,light rain
419,Huilong,CN,31.8111,121.655,75.97,85,25,11.01,light rain
420,New Norfolk,AU,-42.7826,147.0587,47.71,77,100,0.94,overcast clouds
421,Varsag,RO,46.5167,25.35,51.06,93,100,5.35,overcast clouds
422,Anloga,GH,5.7947,0.8973,80.82,82,32,13.73,scattered clouds
423,Eskisehir,TR,39.7767,30.5206,55.65,84,19,7.4,few clouds
424,Beroroha,MG,-21.6667,45.1667,78.84,44,23,4.16,few clouds
425,Loa Janan,ID,-0.583,117.095,74.21,99,93,2.01,heavy intensity rain
426,Abha,SA,18.2164,42.5053,69.62,73,0,4.61,clear sky
427,Zhaotong,CN,27.3167,103.7167,55.47,77,13,1.95,few clouds
428,Airai,TL,-8.9266,125.4092,57.72,77,12,2.77,few clouds
429,Manaure,CO,11.7751,-72.4445,88.61,63,65,12.06,broken clouds
430,Bilibino,RU,68.0546,166.4372,11.01,97,100,3.13,overcast clouds
431,Yuxia,CN,34.0615,108.6291,57.81,75,0,5.03,clear sky
432,Tromso,NO,69.6496,18.957,51.82,71,0,6.91,clear sky
433,Ahuimanu,US,21.4447,-157.8378,80.46,67,75,13.8,broken clouds
434,Mayo,US,38.8876,-76.5119,82.47,60,20,3.0,few clouds
435,Gamba,GA,-2.65,10.0,75.43,87,60,7.11,broken clouds
436,Viransehir,TR,37.2353,39.7631,76.12,20,0,1.97,clear sky
437,Dukat,RU,62.55,155.55,16.05,80,4,3.67,clear sky
438,Rabo De Peixe,PT,37.8,-25.5833,72.91,78,20,9.22,few clouds
439,Ende,ID,-8.8432,121.6623,75.87,90,55,3.65,broken clouds
440,Byron Bay,AU,-28.65,153.6167,66.15,66,100,8.43,overcast clouds
441,Sendhwa,IN,21.6833,75.1,73.33,94,100,10.54,overcast clouds
442,Chiredzi,ZW,-21.05,31.6667,79.07,24,0,1.68,clear sky
443,Coahuayana,MX,18.7333,-103.6833,88.32,58,61,4.99,broken clouds
444,Muroto,JP,33.2833,134.15,75.51,81,74,16.28,broken clouds
445,Santa Cruz Cabralia,BR,-16.2781,-39.0247,77.23,73,75,9.22,broken clouds
446,Vestmannaeyjar,IS,63.4427,-20.2734,38.39,75,40,25.32,scattered clouds
447,Mokobeng,BW,-22.9965,27.6678,81.1,20,6,4.88,clear sky
448,Lons,FR,43.3167,-0.4,64.26,72,90,12.66,overcast clouds
449,Adrar,MR,20.5022,-10.0711,97.77,7,0,8.3,clear sky
450,Barranca,PE,-10.75,-77.7667,66.67,70,21,9.06,few clouds
451,Vardo,NO,70.3705,31.1107,53.58,62,0,21.85,clear sky
452,Poya,NC,-21.35,165.15,66.79,85,37,4.92,scattered clouds
453,Wanning,CN,18.8003,110.3967,77.02,86,26,2.98,scattered clouds
454,Fare,PF,-16.7,-151.0167,79.09,74,92,18.61,overcast clouds
455,Veraval,IN,20.9,70.3667,77.56,95,100,12.86,heavy intensity rain
456,Carlisle,US,40.2015,-77.1889,76.95,83,100,1.01,overcast clouds
457,Cradock,ZA,-32.1642,25.6192,54.93,79,100,11.03,overcast clouds
458,Ternate,ID,0.8,127.4,80.19,81,100,2.13,overcast clouds
459,Nicolas Bravo,MX,18.45,-88.9167,89.46,54,60,4.27,broken clouds
460,Omsukchan,RU,62.5333,155.8,17.35,80,5,4.29,clear sky
461,New Richmond,US,45.123,-92.5366,80.92,46,1,8.05,clear sky
462,Meulaboh,ID,4.1363,96.1285,75.36,91,100,5.86,light rain
463,Kpandu,GH,6.9954,0.2931,78.33,84,6,4.25,clear sky
464,Xiamen,CN,24.4798,118.0819,81.25,83,75,2.24,broken clouds
465,Senekal,ZA,-28.3197,27.6208,67.46,31,46,1.68,scattered clouds
466,Alyangula,AU,-13.8483,136.4192,77.59,81,17,15.59,few clouds
467,Buraydah,SA,26.326,43.975,80.04,9,5,7.63,clear sky
468,Valenza,IT,45.0141,8.6414,71.91,82,100,1.77,overcast clouds
469,Paranhos,BR,-23.8928,-55.4311,102.07,14,46,5.3,scattered clouds
470,Wewak,PG,-3.5534,143.6268,76.39,89,93,5.53,overcast clouds
471,Kushima,JP,31.4583,131.2333,74.7,87,88,9.35,overcast clouds
472,La Asuncion,VE,11.0333,-63.8628,86.05,64,17,6.67,few clouds
473,Copiapo,CL,-27.3667,-70.3333,60.49,21,12,9.62,few clouds
474,Gurupi,BR,-11.7292,-49.0686,91.36,36,96,1.12,overcast clouds
475,Kungurtug,RU,50.5994,97.5228,25.48,51,100,0.98,overcast clouds
476,Alice Springs,AU,-23.7,133.8833,58.55,29,2,8.05,clear sky
477,Colares,PT,38.7992,-9.4469,66.29,57,20,14.0,few clouds
478,Tiznit,MA,29.5833,-9.5,72.68,46,2,4.05,clear sky
479,Aksu,CN,41.1231,80.2644,69.03,18,44,5.68,scattered clouds
480,Taksimo,RU,56.3444,114.8794,34.14,87,100,3.83,overcast clouds
481,Sexsmith,CA,55.35,-118.786,57.24,38,72,17.02,broken clouds
482,Makokou,GA,0.5738,12.8642,70.99,98,100,1.12,light rain
483,Strathpeffer,GB,57.588,-4.5382,50.16,93,3,3.38,clear sky
484,Tautira,PF,-17.7333,-149.15,82.42,78,100,17.36,light rain
485,Kanturk,IE,52.1667,-8.9,49.08,84,84,6.85,broken clouds
486,Eureka,US,40.8021,-124.1637,64.2,71,0,5.01,clear sky
487,Aripuana,BR,-9.1667,-60.6333,90.54,45,99,2.48,overcast clouds
488,Hami,CN,42.8,93.45,64.24,23,5,4.54,clear sky
489,Kamaishi,JP,39.2667,141.8833,62.64,86,42,4.0,scattered clouds
490,Grodzisk Wielkopolski,PL,52.2276,16.3653,63.12,79,100,7.16,overcast clouds
491,Galle,LK,6.0367,80.217,79.75,83,51,12.77,broken clouds
492,Catuday,PH,16.2923,119.8062,79.92,79,38,2.62,scattered clouds
493,Ostrovnoy,RU,68.0531,39.5131,48.65,85,100,11.74,overcast clouds
494,Slobodskoy,RU,58.7322,50.1772,36.41,79,100,4.38,overcast clouds
495,Wyszkow,PL,52.5928,21.4584,55.9,67,100,12.26,overcast clouds
496,Toktogul,KG,41.8708,72.9402,63.88,46,100,0.63,overcast clouds
497,Sorong,ID,-0.8833,131.25,79.59,80,100,2.64,light rain
498,Clarence Town,AU,-32.5833,151.7833,58.95,75,100,2.57,overcast clouds
499,Centralia,US,46.7162,-122.9543,62.02,84,100,5.93,overcast clouds
500,Lac Du Bonnet,CA,50.2536,-96.0612,80.58,30,9,6.13,clear sky
501,Codrington,AU,-38.2667,141.9667,51.51,61,100,7.4,overcast clouds
502,Staveley,GB,53.2667,-1.35,54.84,87,100,9.82,overcast clouds
503,Alta Floresta,BR,-9.8756,-56.0861,91.22,55,0,1.14,clear sky
504,Acapulco,MX,16.8634,-99.8901,84.9,66,70,4.03,broken clouds
505,Mosquera,CO,4.7059,-74.2302,66.29,48,75,13.8,broken clouds
506,Lower Hutt,NZ,-41.2167,174.9167,47.8,85,75,10.36,broken clouds
507,Tessalit,ML,20.1986,1.0114,90.39,9,0,10.33,clear sky
508,Chimbote,PE,-9.0853,-78.5783,67.23,73,32,10.31,scattered clouds
509,Cururupu,BR,-1.8283,-44.8683,82.69,71,45,5.35,scattered clouds
510,Oshkosh,US,44.0247,-88.5426,72.88,61,6,1.99,clear sky
511,Sumenep,ID,-7.0167,113.8667,80.04,77,65,5.26,broken clouds
512,Dunyapur,PK,29.7995,71.7196,85.5,60,7,8.14,clear sky
513,Arroyo Grande,US,35.1186,-120.5907,78.08,51,100,5.99,overcast clouds
514,Birin,NP,26.8865,88.0718,62.17,92,98,2.28,overcast clouds
515,Cangzhou,CN,38.3167,116.8667,60.31,82,0,6.46,light rain
516,La Ronge,CA,55.1001,-105.2842,67.15,48,45,8.28,scattered clouds
517,Stornoway,GB,58.2093,-6.3865,54.93,87,20,13.8,few clouds
518,Paamiut,GL,61.994,-49.6678,35.49,49,2,1.16,clear sky
519,Worland,US,44.0169,-107.9554,84.58,10,99,14.25,overcast clouds
520,Princeville,CA,45.7668,-61.2985,64.9,93,90,4.0,overcast clouds
521,Skibbereen,IE,51.55,-9.2667,49.8,71,5,15.37,clear sky
522,Bubaque,GW,11.2833,-15.8333,81.73,76,5,9.08,clear sky
523,Xuddur,SO,4.1213,43.8894,79.21,57,84,19.28,broken clouds
524,Lima,PE,-12.0432,-77.0282,67.39,93,75,1.01,broken clouds
525,Maibong,IN,25.3,93.1667,73.0,99,91,2.98,overcast clouds
526,Serro,BR,-18.6047,-43.3794,82.44,37,76,0.87,broken clouds
527,Chara,RU,56.9064,118.2631,30.79,85,96,3.04,overcast clouds
528,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,52.93,58,100,5.66,overcast clouds
529,Riyadh,SA,24.6877,46.7219,81.64,31,5,6.98,clear sky
530,Wonthaggi,AU,-38.6044,145.5913,55.38,71,100,8.5,overcast clouds
531,Kloulklubed,PW,7.0419,134.2556,83.93,74,100,6.91,overcast clouds
532,Tateyama,JP,34.9833,139.8667,68.09,84,1,11.54,clear sky
533,Merauke,ID,-8.4667,140.3333,75.43,88,96,10.89,overcast clouds
534,Roald,NO,62.5833,6.1333,51.94,82,0,3.44,clear sky
535,Neya,RU,58.2972,43.8681,38.23,81,82,4.61,broken clouds
536,Mandurah,AU,-32.55,115.7,64.22,70,97,12.53,overcast clouds
537,Mananjary,MG,-21.2167,48.3333,70.38,88,35,8.97,scattered clouds
538,Luang Prabang,LA,19.8856,102.1347,73.13,94,81,1.12,broken clouds
539,Sokoto,NG,13.0609,5.239,88.41,33,12,5.53,few clouds
540,Te Anau,NZ,-45.4167,167.7167,41.02,96,57,3.8,light rain
541,Kendal,GB,54.3268,-2.7476,53.11,95,100,5.14,overcast clouds
542,Srandakan,ID,-7.9386,110.2506,55.72,87,33,4.12,scattered clouds
543,Whitianga,NZ,-36.8333,175.7,49.78,78,48,6.26,scattered clouds
544,Port Moresby,PG,-9.4431,147.1797,75.6,93,100,2.95,overcast clouds
545,Hasaki,JP,35.7333,140.8333,64.8,80,10,7.38,clear sky
546,Saint John,CA,45.2727,-66.0677,69.03,52,75,4.61,broken clouds
547,Humberto De Campos,BR,-2.5983,-43.4611,85.5,64,23,9.6,few clouds
548,Ranot,TH,7.7777,100.3213,81.36,77,100,3.27,overcast clouds
549,Campbell River,CA,50.0163,-125.2446,55.26,92,100,5.19,overcast clouds
550,Canaries,ES,28.0,-15.5,69.39,72,20,5.99,few clouds
551,Rosarito,MX,32.3333,-117.0333,71.64,67,5,8.01,clear sky
552,Kysyl-Syr,RU,63.8986,122.7617,28.78,92,6,6.82,clear sky
553,Pachino,IT,36.7186,15.0907,78.6,77,3,3.04,clear sky
554,Salinopolis,BR,-0.6136,-47.3561,82.47,71,13,10.27,few clouds
555,Belen Gualcho,HN,14.4833,-88.8,71.6,66,92,0.6,overcast clouds
556,Vostok,RU,46.4856,135.8833,49.64,96,3,4.45,clear sky
557,Karaton,ID,-6.3424,106.1045,79.95,92,78,1.05,broken clouds
558,Virbalis,LT,54.6267,22.8169,46.71,83,97,6.91,overcast clouds
559,Pacifica,US,37.6138,-122.4869,73.63,58,1,12.66,clear sky
560,Arman,RU,59.7,150.1667,31.01,88,100,15.05,light snow
561,Port Augusta,AU,-32.5,137.7667,50.7,85,0,4.0,clear sky
562,Broome,US,42.2506,-75.833,66.42,66,90,3.0,overcast clouds
563,Goya,AR,-29.14,-59.2626,71.2,75,89,12.57,overcast clouds
564,Toguchin,RU,55.2353,84.3858,34.07,85,60,5.84,broken clouds
565,Ulladulla,AU,-35.35,150.4667,54.88,77,100,4.16,heavy intensity rain
566,Voi,KE,-3.3945,38.563,72.88,74,71,10.02,broken clouds
567,Goundam,ML,16.4145,-3.6708,98.91,10,0,9.31,clear sky
568,Temirtau,KZ,50.0544,72.9483,48.45,95,90,10.89,overcast clouds
569,Yumen,CN,40.2833,97.2,60.28,21,0,7.63,clear sky
570,Birnin Kebbi,NG,12.4539,4.1975,85.86,49,7,8.59,clear sky
571,Nouadhibou,MR,20.931,-17.0347,77.41,66,0,22.57,clear sky
572,Maun,BW,-19.9833,23.4167,77.34,14,0,4.85,clear sky
573,Pangnirtung,CA,66.1451,-65.7125,37.65,51,100,2.89,overcast clouds
574,Marktoberdorf,DE,47.7833,10.6167,57.7,88,90,6.91,light intensity drizzle
575,Tombouctou,ML,20.0,-3.0,94.57,10,0,7.27,clear sky
576,Aksarayskiy,RU,46.7924,48.0119,51.75,45,100,10.36,overcast clouds
577,Rongcheng,CN,30.634,117.8517,74.55,97,98,2.66,light rain
578,Charlestown,AU,-32.95,151.6667,58.82,88,95,1.99,overcast clouds
579,Panjab,AF,34.388,67.0233,52.79,20,0,2.95,clear sky
580,Hambantota,LK,6.1241,81.1185,79.14,89,75,10.36,broken clouds
581,Derzhavinsk,KZ,51.1,66.3167,44.26,76,100,6.62,overcast clouds
582,Marawi,PH,7.9986,124.2928,67.64,92,100,3.02,overcast clouds
583,Teya,RU,60.3778,92.6267,33.24,84,100,1.74,overcast clouds
584,Sioux Lookout,CA,50.1001,-91.917,72.28,47,0,4.47,clear sky
585,Tongchuan,CN,35.0806,109.0897,60.26,89,0,2.3,clear sky
586,Yuzhou,CN,34.1628,113.4639,61.29,93,0,3.69,light rain
587,Opuwo,NA,-18.0607,13.84,70.39,35,2,10.45,clear sky
588,La Seyne-Sur-Mer,FR,43.0982,5.8847,74.88,71,100,3.0,overcast clouds
589,Mandera,KE,3.9366,41.867,87.35,37,21,12.06,few clouds
590,Quesnel,CA,52.9999,-122.5029,52.3,62,90,10.36,overcast clouds
591,Santo Angelo,BR,-28.2992,-54.2631,68.61,90,100,13.29,light rain
592,Esil,KZ,51.9556,66.4042,43.43,79,99,1.88,overcast clouds
593,Kismayo,SO,-0.3582,42.5454,77.22,89,55,12.64,broken clouds
594,San Rafael,AR,-34.6177,-68.3301,68.29,24,0,9.95,clear sky
595,Florianopolis,BR,-27.6146,-48.5012,83.41,86,100,4.0,overcast clouds
596,Puerto Del Rosario,ES,28.5004,-13.8627,74.95,73,20,21.85,few clouds
597,Mercedes,AR,-34.6515,-59.4307,64.18,56,36,10.47,scattered clouds
598,Vigeland,NO,58.0844,7.305,58.95,82,73,5.17,broken clouds
599,Iqaluit,CA,63.7506,-68.5145,34.7,64,100,5.01,overcast clouds
600,Chojnow,PL,51.2737,15.9366,62.71,91,100,3.69,overcast clouds
601,Verkhnyaya Toyma,RU,62.2349,44.9985,41.31,95,93,4.07,overcast clouds
602,Salamanca,ES,40.8333,-6.0,60.58,56,94,6.22,overcast clouds
603,Charlottetown,CA,46.2352,-63.1267,65.19,67,100,8.99,overcast clouds
604,Mawlaik,MM,23.6333,94.4167,74.55,94,97,0.78,overcast clouds
605,Sangar,RU,63.9242,127.4739,32.5,67,0,1.01,clear sky
606,Chernigovka,RU,44.3389,132.5728,57.96,84,100,6.22,overcast clouds
607,Trelew,AR,-43.249,-65.3051,70.0,12,53,10.6,broken clouds
608,Shenkursk,RU,62.1091,42.896,41.81,91,100,3.74,overcast clouds
609,Long Xuyen,VN,10.3833,105.4167,76.95,88,91,4.38,overcast clouds
610,Shingu,JP,33.7333,135.9833,72.19,85,92,9.75,overcast clouds
611,Necochea,AR,-38.5473,-58.7368,59.09,44,0,7.36,clear sky
612,Shimoda,JP,34.6667,138.95,65.1,86,21,12.91,few clouds
613,Port Lincoln,AU,-34.7333,135.8667,56.19,87,49,12.08,scattered clouds
614,Yinchuan,CN,38.4681,106.2731,67.24,19,0,4.36,clear sky
615,Shepsi,RU,44.0361,39.1489,59.14,75,85,8.5,overcast clouds
616,Gari,RU,59.4307,62.3497,40.23,62,100,4.72,overcast clouds
617,Gwanda,ZW,-20.9333,29.0,73.18,24,1,5.97,clear sky
618,Chumikan,RU,54.7183,135.315,50.29,84,100,11.36,light rain
619,Champerico,GT,14.3,-91.9167,95.94,68,12,12.48,few clouds
620,La Palma,US,33.8464,-118.0467,76.21,67,90,1.99,overcast clouds
621,Koregaon,IN,18.65,74.0833,70.86,89,100,7.23,moderate rain
622,Gladstone,AU,-23.85,151.25,67.93,68,90,11.5,overcast clouds
623,Pomabamba,PE,-8.8333,-77.4667,66.15,26,34,5.14,scattered clouds
624,Sao Filipe,CV,14.8961,-24.4956,80.1,78,0,10.13,clear sky
625,Richmond,US,37.5538,-77.4603,86.77,54,75,5.75,light rain
626,Longyan,CN,25.1072,117.0225,71.38,92,3,0.94,clear sky
627,Olafsvik,IS,64.8945,-23.7142,36.32,86,100,49.46,overcast clouds
628,Barreirinha,BR,-2.7933,-57.07,85.41,62,100,3.27,overcast clouds
629,Aden,YE,12.7794,45.0367,90.34,58,100,6.93,overcast clouds
630,Riviere-Au-Renard,CA,48.9957,-64.3971,52.02,79,100,11.23,overcast clouds
631,Hualmay,PE,-11.0964,-77.6139,67.33,71,32,8.97,scattered clouds
632,Belmonte,BR,-15.8631,-38.8828,77.34,67,14,8.1,few clouds
633,Port Hawkesbury,CA,45.6169,-61.3485,65.17,95,90,3.0,light rain
634,Lagos,NG,6.5833,3.75,77.38,87,92,3.51,overcast clouds
635,Moron,AR,-34.6534,-58.6198,64.02,81,89,5.01,overcast clouds
636,Nur,PL,52.6683,22.3221,47.79,75,100,8.88,overcast clouds
637,Belomorsk,RU,64.5232,34.7668,48.29,88,55,5.19,broken clouds
638,Asau,RO,46.4333,26.4,52.75,94,100,1.81,overcast clouds
639,Ijevan,AM,40.8783,45.1492,56.21,92,68,1.19,broken clouds
640,Bossier City,US,32.516,-93.7321,89.85,60,60,1.01,broken clouds
641,Gravdal,NO,68.1214,13.5031,53.49,71,0,0.0,clear sky
642,Kangaatsiaq,GL,68.3065,-53.4641,30.65,55,0,15.88,clear sky
643,Veisiejai,LT,54.1,23.7,46.85,83,54,6.13,broken clouds
644,Jiazi,CN,22.8779,116.067,77.86,82,0,4.88,clear sky
645,Puertollano,ES,38.6871,-4.1073,73.15,44,0,6.31,clear sky
646,Taranagar,IN,28.6709,75.0351,84.24,69,20,7.58,few clouds
647,Sayyan,YE,15.1718,44.3244,64.89,31,5,1.79,clear sky
648,Adrian,US,41.8975,-84.0372,72.95,46,1,3.0,clear sky
649,Busteni,RO,45.4,25.5333,48.78,98,100,2.91,light rain
650,Torbat-E Jam,IR,35.244,60.6225,67.37,35,0,4.43,clear sky
651,Bojnurd,IR,37.4747,57.329,61.3,39,0,3.83,clear sky
652,Kaeo,NZ,-35.1,173.7833,45.32,93,40,4.18,scattered clouds
653,Puerto Lempira,HN,15.2667,-83.7667,84.85,73,35,6.82,scattered clouds
654,Cavalcante,BR,-13.7975,-47.4583,90.7,25,55,5.01,broken clouds
655,Maragogi,BR,-9.0122,-35.2225,78.75,70,6,11.61,clear sky
656,Artyom,AZ,40.4723,50.333,62.74,71,100,14.12,overcast clouds
657,Mankera,PK,31.3866,71.4407,91.2,41,0,12.28,clear sky
658,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,94,75,11.59,broken clouds
659,Varkaus,FI,62.3153,27.873,44.71,91,9,3.78,clear sky
660,Ambon,ID,-3.6954,128.1814,79.79,84,81,4.5,broken clouds
661,Gidole,ET,5.65,37.3667,63.91,59,100,1.41,overcast clouds
662,Matadi,CD,-5.8167,13.45,82.87,60,56,10.92,broken clouds
663,Ghatanji,IN,20.1333,78.3167,72.81,95,100,5.93,overcast clouds
664,San Cristobal,VE,7.7669,-72.225,87.98,45,100,7.43,overcast clouds
665,Yiyang,CN,28.5892,112.3283,68.49,92,100,10.98,heavy intensity rain
666,La Plaine,DM,15.3333,-61.25,83.46,71,12,10.02,light rain
667,Walvis Bay,NA,-22.9575,14.5053,57.09,84,4,15.01,clear sky
668,Behbahan,IR,30.5959,50.2417,87.71,10,0,4.76,clear sky
669,Nong Phai,TH,15.9903,101.0618,76.21,90,87,2.77,overcast clouds
670,Illapel,CL,-31.6308,-71.1653,80.87,21,99,8.99,overcast clouds
671,Kirksville,US,40.1948,-92.5833,90.05,39,1,1.99,clear sky
672,Yeniseysk,RU,58.4497,92.1703,33.35,95,89,3.87,overcast clouds
673,Novoblagodarnoye,RU,44.1433,42.875,47.71,93,100,2.24,overcast clouds
674,Aguilas,ES,37.4063,-1.5829,78.21,69,52,3.18,broken clouds
675,Tarboro,US,35.8968,-77.5358,86.13,51,1,8.05,clear sky
676,Davila,PH,18.4726,120.5763,80.82,79,80,7.49,broken clouds
677,Moba,CN,33.2288,105.0179,53.71,95,0,2.91,clear sky
678,Along,IN,28.1667,94.7667,71.47,97,77,1.72,broken clouds
679,Zhaozhou,CN,45.6833,125.3167,57.06,83,100,13.4,overcast clouds
680,Lufilufi,WS,-13.8745,-171.5986,81.21,78,78,18.43,light rain
681,Winona,US,43.9666,-91.7668,78.62,53,1,5.75,clear sky
682,Bentiu,SS,9.2333,29.8333,76.91,75,15,3.06,few clouds
683,Belle Glade,US,26.6845,-80.6676,90.01,51,1,8.46,clear sky
684,Mbandaka,CD,0.0487,18.2603,72.99,92,100,1.68,light rain
685,Samarinda,ID,-0.5,117.15,74.32,99,84,1.92,light rain
686,Helong,CN,42.5397,128.9972,57.33,97,100,1.97,overcast clouds
687,Olinda,BR,-8.0089,-34.8553,78.53,65,40,18.41,scattered clouds
688,Terney,RU,45.0503,136.6092,58.62,93,100,3.2,overcast clouds
689,Beyneu,KZ,45.3167,55.2,55.29,62,4,12.06,clear sky
690,Winnemucca,US,40.973,-117.7357,55.45,33,1,6.91,clear sky
691,Greeneville,US,36.1632,-82.831,81.91,58,1,4.61,clear sky
692,Newtownards,GB,54.5924,-5.6909,50.52,74,20,1.01,few clouds
693,Celestun,MX,20.8667,-90.4,86.67,62,71,9.64,broken clouds
694,Morant Bay,JM,17.8815,-76.4093,86.67,70,12,8.1,few clouds
695,Mormugao,IN,15.4,73.8,78.55,87,100,16.26,light rain
696,Adeje,ES,28.1227,-16.726,76.08,70,0,5.99,clear sky
697,Sawakin,SD,19.1059,37.3321,87.06,58,92,6.35,overcast clouds
698,Palasa,IN,18.7667,84.4167,77.99,90,100,5.59,overcast clouds
699,Cochrane,CA,51.1834,-114.4687,61.86,36,40,17.27,scattered clouds
